logFC	logCPM	LR	PValue	FDR
AT4G29270	0.0977816528284	4.31982992660611	0.140926280857443	0.70736189479354	0.996760171747253
AT1G47580	-0.150864844569095	1.16413783419882	0.140900966215272	0.707386967797154	0.996760171747253
AT3G04640	-0.0716117267175862	6.62972517144889	0.140845984415478	0.707441433626297	0.996760171747253
AT5G13730	-0.249929056169452	3.6955111047566	0.140703708975252	0.707582430219114	0.996760171747253
AT1G20560	0.0695148543724427	4.76169358206649	0.140702592712387	0.707583536769849	0.996760171747253
AT5G01370	0.157682477335457	0.652466210826626	0.140693287596543	0.707592761120654	0.996760171747253
AT1G06983	-0.107576075452342	1.01153695031963	0.14067397911162	0.707611903125093	0.996760171747253
AT4G07190	-0.2093482211263	-2.19630190560913	0.140648635864213	0.707637030133772	0.996760171747253
AT1G60140	0.080404727992312	6.20303264020263	0.140636266479135	0.707649294916027	0.996760171747253
AT1G53600	-0.0930600268692145	1.94005276698624	0.140548516425806	0.707736320571224	0.996760171747253
AT1G07940	0.076168499832805	7.67530967677246	0.14046363613906	0.707820529637045	0.996760171747253
AT4G27340	0.0733748535040607	4.29883149878401	0.140349827315632	0.707933484025769	0.996760171747253
AT3G54420	0.110915381377371	3.61798931218286	0.140337469310719	0.707945752394274	0.996760171747253
AT3G24460	-0.10283344764335	3.09357846789822	0.140332128058219	0.707951055095677	0.996760171747253
AT2G29560	0.0917164674106596	4.94101132623872	0.140321756302711	0.707961352320557	0.996760171747253
AT1G18640	0.074275936963907	4.31522295953744	0.140240211815398	0.708042325957649	0.996760171747253
AT3G07440	-0.071532319738978	3.30444885796506	0.140196656863782	0.708085587002058	0.996760171747253
AT2G28050	-0.103104890541498	1.20848857301076	0.140158957854717	0.708123037806112	0.996760171747253
AT1G12610	0.151913599663669	5.98908429039454	0.140150140013645	0.708131798420413	0.996760171747253
AT3G26950	-0.0740173316564866	4.46462232821433	0.140135432953301	0.708146410732753	0.996760171747253
AT4G00460	-0.129579645980626	1.66295275780643	0.140078801923286	0.708202685091647	0.996760171747253
AT5G06720	-0.129274006902584	3.17630161843099	0.140023859179422	0.708257294193394	0.996760171747253
AT1G23220	-0.0951414678989223	3.91280594580369	0.140013166180239	0.708267923678697	0.996760171747253
AT1G04853	-0.405006756440375	-4.1636374917836	0.140005223091286	0.708275819887117	0.996760171747253
AT5G17970	0.155960079310588	-0.326990244232377	0.139965975364518	0.708314839720215	0.996760171747253
AT5G03145	0.291627006935908	-3.49449343310905	0.139943501449752	0.708337185947255	0.996760171747253
AT2G04955	0.142417258701764	-1.86324877746303	0.139916256311709	0.708364279032462	0.996760171747253
AT1G07460	0.152235825143349	-2.88514874521712	0.139856542727744	0.708423669878881	0.996760171747253
AT1G68875	-0.182646373274549	-3.29077328883154	0.139825216767523	0.708454832309438	0.996760171747253
AT4G27880	-0.0700665597869747	3.9181247790966	0.139808629879427	0.708471334220835	0.996760171747253
AT1G05970	0.0970304755649077	1.4839930423113	0.139751194742782	0.70852848373238	0.996760171747253
AT2G24290	-0.0751035181377607	3.50364017110359	0.13973106174452	0.708548519777409	0.996760171747253
AT1G19860	-0.0801289517432189	3.91469981982203	0.139703410182115	0.708576040861469	0.996760171747253
AT1G06700	-0.0672599266050239	6.53925997726632	0.139635376571533	0.708643766661244	0.996760171747253
AT3G22275	0.18415695738956	2.4302254742854	0.139631392682986	0.70864773310782	0.996760171747253
AT5G52520	0.0875952669040728	5.08233863697254	0.139627834385422	0.708651275881225	0.996760171747253
AT2G37180	0.0962725111739015	2.89494100281319	0.139534186228056	0.708744533969628	0.996760171747253
AT2G22310	-0.0748302114459814	3.5376439422912	0.139519410917842	0.708759250993683	0.996760171747253
AT5G53680	-0.28961029753626	-3.85607086228361	0.139461105035394	0.708817335536815	0.996760171747253
AT5G62880	-0.064599369168886	4.71135700341488	0.139435972369668	0.708842377061739	0.996760171747253
AT1G64530	-0.0933853563387387	4.31952631640711	0.139401758763768	0.708876470729206	0.996760171747253
AT5G47077	-0.233046698771197	-3.68940820268986	0.139401690608916	0.708876538649893	0.996760171747253
AT3G09790	0.113074507501479	0.896037619756768	0.139391430135137	0.708886764086802	0.996760171747253
AT3G28450	0.0726775526617418	5.79700610167891	0.139316687075166	0.708961264860627	0.996760171747253
AT1G80460	0.0666547186491601	6.27152575585727	0.139297128803477	0.708980763490872	0.996760171747253
AT2G18250	0.0676162325014184	4.53621442864345	0.13915178004067	0.709125717907697	0.996760171747253
AT4G00335	-0.0806377172351073	3.80837618568064	0.139125176847628	0.709152258259213	0.996760171747253
AT4G32520	-0.0667298155974271	6.28021139590335	0.139094484437379	0.709182881759844	0.996760171747253
AT1G60620	0.0747899791659598	3.34213027494552	0.13909249612585	0.709184865740012	0.996760171747253
AT2G15128	0.125435000366581	2.28381853432989	0.139084175858173	0.709193168057941	0.996760171747253
AT3G21490	-0.143867829551919	-0.71794308595606	0.139033107423484	0.709244132517416	0.996760171747253
AT1G67280	-0.0853028623755166	6.92716622990044	0.139030627988575	0.709246607175557	0.996760171747253
AT2G39415	-0.205194937001287	-2.97833515070452	0.138968755053921	0.709308369049735	0.996760171747253
AT3G08240	-0.191076915432265	-1.64615802201882	0.138915266399338	0.709361774315184	0.996760171747253
AT3G49510	-0.15910262101	-1.48745710527733	0.138898703859416	0.709378313408322	0.996760171747253
AT5G20320	0.0794932333057764	4.85730906732536	0.138883773722171	0.709393223372188	0.996760171747253
AT1G14440	0.0990805162730158	1.81979691559049	0.138864328470782	0.709412643717998	0.996760171747253
AT3G27540	-0.0940770587954049	3.89195275037346	0.138862173944588	0.709414795579955	0.996760171747253
AT5G57080	-0.117021606835494	0.829564650382369	0.138845491699203	0.709431457840008	0.996760171747253
AT1G66345	-0.0789433083805333	3.32347031026559	0.138833956327376	0.709442980059128	0.996760171747253
AT5G01410	-0.0896322885622035	6.908777340469	0.138767934922697	0.709508936676513	0.996760171747253
AT1G53645	0.10219873375554	4.93759779469221	0.138745766866407	0.709531086985916	0.996760171747253
AT2G17870	-0.0640627482438333	5.65336260813499	0.138686952892371	0.709589863642364	0.996760171747253
AT4G12790	0.0925827307896392	5.85722697822353	0.138684206030462	0.709592609108235	0.996760171747253
AT1G68220	-0.0708266276466015	3.87156794046517	0.138619992883794	0.709656798443104	0.996760171747253
AT4G23100	0.0770226053158317	8.97464035917985	0.138615381908494	0.709661408359919	0.996760171747253
AT3G47690	-0.106618724424384	2.41271753356626	0.138590213909822	0.709686572119945	0.996760171747253
AT1G64080	-0.111927639958764	0.638969204444028	0.138499342311307	0.709777450074378	0.996760171747253
AT4G18440	0.0794768879491731	5.09557908510939	0.138453620403396	0.70982318801605	0.996760171747253
AT3G12960	0.125087250230624	-0.0537209870213606	0.138420077065117	0.709856748585137	0.996760171747253
AT1G15450	0.24158637679874	-3.89833748530597	0.13833310961955	0.709943782270353	0.996760171747253
AT3G08635	0.142549101632047	-0.608854928658171	0.138325640765957	0.709951258264666	0.996760171747253
AT1G17480	-0.0902323677711697	3.1093998917956	0.138303311583407	0.709973610165677	0.996760171747253
ATCG00180	-0.17665602366351	1.39711775095844	0.138276149411041	0.710000802742783	0.996760171747253
AT3G22550	0.127193579427504	3.02669618897242	0.138235225747238	0.710041777956838	0.996760171747253
AT1G77020	-0.0727296463941793	3.73996051026887	0.13820882573188	0.710068214890884	0.996760171747253
AT4G25434	0.10634049917773	2.61756529356108	0.138208395087688	0.710068646161125	0.996760171747253
AT1G17800	-0.248240508976224	-2.87575089203393	0.138161065124613	0.710116049591744	0.996760171747253
AT5G55940	-0.0782404801640907	5.27365694243116	0.138153683840841	0.71012344316601	0.996760171747253
AT3G59270	-0.0921472111408512	2.1773350840195	0.13814154681382	0.710135600890988	0.996760171747253
AT5G58670	0.158342056847859	4.01145870377782	0.138129292544477	0.710147876674945	0.996760171747253
AT3G17626	-0.107975948122046	1.78646145872993	0.138088621331578	0.710188623735965	0.996760171747253
AT5G44100	0.0688647745831528	6.31606826533344	0.138088426290864	0.710188819156865	0.996760171747253
AT5G36740	-0.145015901283322	-1.63047537083159	0.138062546871338	0.7102147504154	0.996760171747253
AT1G61097	-0.22149063296166	-2.05149707275445	0.13797585814554	0.710301632942666	0.996760171747253
AT5G55510	-0.079366530300192	2.94403599171573	0.137965296872263	0.710312219949049	0.996760171747253
AT1G09245	-0.16310311702214	-1.82068000886503	0.137940190033444	0.710337389813248	0.996760171747253
AT3G60400	0.0883461102968882	2.85578276969659	0.137919651567695	0.710357981774818	0.996760171747253
AT1G78380	0.11424338534871	9.56828661857829	0.137915569512643	0.710362074670094	0.996760171747253
AT4G39710	-0.187287749247009	4.16840786128626	0.13787358962395	0.710404170039493	0.996760171747253
AT4G14160	0.0685625408823723	6.73005538517982	0.137865944071621	0.710411837408605	0.996760171747253
AT3G17670	-0.0987259170675232	2.67941924250666	0.137853949828468	0.710423866365097	0.996760171747253
AT1G77700	0.13176317842046	1.42648953690568	0.137821887859978	0.710456024049757	0.996760171747253
AT5G08560	0.0649454325882723	6.09744795803984	0.137810113872511	0.710467834255109	0.996760171747253
AT3G23710	0.0934988846131045	3.33726919783636	0.137741781810973	0.710536387848167	0.996760171747253
AT3G29375	-0.0757611650382014	3.16855645494398	0.137674107986168	0.710604300141015	0.996760171747253
AT3G46740	0.070231075279921	6.39150194312185	0.137657793233288	0.710620675224227	0.996760171747253
AT2G26900	0.0861077831856927	6.74105477786618	0.137596085586608	0.710682621045741	0.996760171747253
AT4G05140	0.578394242205682	-4.07045040479055	0.137556961146853	0.710721904681091	0.996760171747253
AT4G23640	0.0641106005349456	5.89894214783021	0.137345966101182	0.710933867881538	0.996760171747253
AT1G75270	0.173620621889218	6.77365626864313	0.137308762933117	0.710971260957347	0.996760171747253
AT5G07130	0.115005948950752	3.5632694882826	0.137225406848046	0.711055063463459	0.996760171747253
AT5G57300	0.0744443229708635	4.2736633061674	0.137163498556873	0.711117322043706	0.996760171747253
AT4G31760	-0.0977868048795233	1.34373875067862	0.137158457122199	0.711122392707263	0.996760171747253
AT1G49520	0.0953280493686716	3.46174171109962	0.137149640182926	0.711131261019515	0.996760171747253
AT4G36140	-0.0666679878089811	4.896506153521	0.137130178989009	0.71115083675391	0.996760171747253
AT3G29173	0.129353264262093	-1.65663101170492	0.137114288671559	0.711166821766582	0.996760171747253
AT3G07760	0.0675492239862307	5.12330811091431	0.137100413173846	0.711180780814024	0.996760171747253
AT1G15110	-0.0703341290029082	4.92093247628964	0.137083746430548	0.711197548976099	0.996760171747253
AT1G75166	-0.111713043136043	-0.518427525498423	0.137007513663817	0.711274260405646	0.996760171747253
AT3G50370	0.104333901711542	7.43874787770413	0.136996176338926	0.711285670989784	0.996760171747253
AT3G22470	-0.115481005391873	1.46844931217819	0.136987063774983	0.711294842826226	0.996760171747253
AT4G19720	0.233336354204031	3.60600471153449	0.13690693759618	0.711375505121688	0.996760171747253
AT1G15490	-0.0713024767916455	3.95755841486083	0.136891560332764	0.711390988341985	0.996760171747253
AT1G09897	0.167082509469477	-1.55458024191448	0.13688402338152	0.711398577587565	0.996760171747253
AT2G22890	0.176095730988364	0.393406872105463	0.136871969317042	0.711410715781646	0.996760171747253
AT3G23820	0.121804380631642	6.51237888735338	0.136857737480796	0.711425047729207	0.996760171747253
AT4G21450	-0.0671841153698542	6.64335803257091	0.136833442379611	0.711449515687586	0.996760171747253
AT1G07327	0.435465072420664	-2.58666989057322	0.136832117586	0.711450849977967	0.996760171747253
AT3G02920	0.0785076200906835	3.12447609896291	0.136793762048075	0.711489483651453	0.996760171747253
AT4G27750	0.0827578462929376	3.78229694602438	0.136788819941827	0.711494462043201	0.996760171747253
AT5G48460	-0.0919894627355999	3.24615959207596	0.136759068879392	0.711524433701688	0.996760171747253
AT2G35620	0.069238682352929	4.7485612222154	0.136596991118927	0.711687778346746	0.996760171747253
AT3G04560	-0.0721401817709651	3.76412395284409	0.136573846446773	0.711711112915735	0.996760171747253
AT5G64930	0.0665471447461276	4.25616457794109	0.136533805406724	0.711751487791018	0.996760171747253
AT1G36020	-0.444288882212827	-2.26014060345446	0.136457402725622	0.711828546138838	0.996760171747253
AT5G56340	0.0923789606521131	4.61696308481582	0.136404271424709	0.711882147851463	0.996760171747253
AT5G61530	0.0780467854264852	6.6832370101361	0.136391073487687	0.711895464479211	0.996760171747253
AT4G15570	-0.0654566550358302	4.39000119785973	0.136339702691988	0.711947304231359	0.996760171747253
AT1G61850	-0.0707297648484412	6.22819804782816	0.136326993949197	0.711960130702702	0.996760171747253
AT1G71430	-0.119831781382803	1.2826526390308	0.136322645725755	0.711964519362276	0.996760171747253
AT1G05277	-0.184303392052166	0.101781839802694	0.136254868176644	0.712032937490255	0.996760171747253
AT4G21065	-0.0912222489710722	1.48211461217986	0.136241809759557	0.712046121546368	0.996760171747253
AT5G55810	0.08795001612098	2.15097565099529	0.136230207929381	0.712057835603573	0.996760171747253
AT1G18871	0.251815410610792	-4.49233867200266	0.136117093837676	0.712172073583641	0.996760171747253
AT3G57350	-0.0649477945103761	4.36671058043932	0.136102389848716	0.712186927629963	0.996760171747253
AT3G50450	0.195611985360885	-3.57849115760028	0.136080548974594	0.712208993077651	0.996760171747253
AT1G80300	-0.109105860194834	7.4429315645639	0.136066804165466	0.712222880245868	0.996760171747253
AT5G03250	0.120000196805818	0.0952171054899187	0.136064226204526	0.712225484996261	0.996760171747253
AT3G18710	-0.0847198105993183	3.18719670189559	0.136018017347222	0.712272178798551	0.996760171747253
AT5G61830	-0.0787300594463171	2.85528219688446	0.13601773434078	0.712272464802801	0.996760171747253
AT5G43400	0.138927924366965	3.61017169785842	0.135964885245293	0.712325879640209	0.996760171747253
AT3G50870	0.143047841861609	-0.634766822652345	0.135942307615126	0.712348702555711	0.996760171747253
AT1G31420	0.0770667445654812	6.61284503565553	0.135917701336005	0.712373578611457	0.996760171747253
AT5G66380	0.0713504803595745	3.37864525943557	0.135892339980042	0.7123992206994	0.996760171747253
AT3G60690	-0.089898868160227	3.42750343130304	0.135856566657353	0.712435394628196	0.996760171747253
AT1G15030	0.0825701420497404	5.77104307412348	0.135849667345838	0.712442371823618	0.996760171747253
AT1G26170	0.0644807063104926	5.48997002374514	0.135752347220702	0.712540812008902	0.996760171747253
AT1G26780	0.314173421890863	-1.7918210315118	0.135745307989378	0.712547933808946	0.996760171747253
AT1G22700	0.0906838861866483	5.03484208383726	0.135742568357557	0.712550705632773	0.996760171747253
AT2G45170	0.129624501596462	5.7032720509191	0.135693391546283	0.712600465699515	0.996760171747253
AT3G09515	0.196378126626905	-3.393525588986	0.135596554894035	0.712698480815152	0.996760171747253
AT1G64220	-0.153202992283324	1.14493887534939	0.135594487856874	0.712700573440512	0.996760171747253
AT4G24620	0.0728775713184822	6.99503497926706	0.135585347977756	0.712709826680848	0.996760171747253
AT4G11210	-0.170910350737298	4.10582888435081	0.135570939760242	0.712724414321629	0.996760171747253
AT4G09140	-0.0658977833729903	4.00101449382014	0.135569523185454	0.712725848584327	0.996760171747253
AT1G69325	-0.126249505189604	0.989700861569747	0.13555568814161	0.712739856825367	0.996760171747253
AT1G49560	-0.0850030225264836	1.92188571193908	0.1355213770915	0.712774600909556	0.996760171747253
AT1G13600	-0.197945795273969	-0.502359128688175	0.135510636050942	0.712785478537441	0.996760171747253
AT3G63070	-0.0707950471677704	6.32659898875539	0.135472536067795	0.71282406696334	0.996760171747253
AT2G35742	-0.108713596632201	-0.0847288491483506	0.135414990343938	0.712882362107477	0.996760171747253
AT5G67430	-0.0945174206284444	2.3763172136224	0.135299622716112	0.712999274546786	0.996760171747253
AT3G06920	-0.0741937038895085	3.41392878064723	0.135288244473067	0.713010808213722	0.996760171747253
AT3G27420	-0.0790011783760483	3.30853993024707	0.135245856097813	0.713053780450603	0.996760171747253
AT2G25430	0.0815793662150949	6.75711349269858	0.135237711168941	0.713062038444106	0.996760171747253
AT1G60990	-0.0956489344330748	4.45092890970297	0.135222105588014	0.713077861444096	0.996760171747253
AT2G45470	-0.102980300006991	5.28841925069789	0.135196583770778	0.713103741068591	0.996760171747253
AT1G09913	-0.156642007892984	0.851084653928297	0.135114380832135	0.713187115318776	0.996760171747253
AT2G40730	0.0637868351279995	6.1942449783439	0.13508175326217	0.713220215780827	0.996760171747253
AT5G54590	0.0923476449991389	3.10308978023701	0.13505957589814	0.713242717165851	0.996760171747253
AT3G18130	0.0845085180180289	5.75915635149338	0.135035146470315	0.713267505945581	0.996760171747253
AT2G35637	-0.0955142325286826	0.804317883331697	0.135016975491785	0.713285945866129	0.996760171747253
AT1G27050	0.088875651664175	2.29456016070962	0.135016432703445	0.713286496709744	0.996760171747253
AT3G11740	-0.265493965886401	-2.98752980371615	0.135000567917235	0.71330259749324	0.996760171747253
AT1G05385	-0.119570517052059	2.57854795693774	0.134996531167985	0.713306694462687	0.996760171747253
AT1G24000	0.240999840437216	-3.80632486124455	0.134993782052591	0.713309484629163	0.996760171747253
AT5G02890	0.125057558533788	1.58440146042927	0.134987010042323	0.71331635789982	0.996760171747253
AT2G38140	-0.114852860716133	5.53435802143866	0.134937535461631	0.713366578201037	0.996760171747253
AT3G28710	0.0691427101566491	6.67441549866186	0.134928097019269	0.713376160093948	0.996760171747253
AT4G21100	-0.0653701887101302	5.13616048715081	0.134852989657197	0.71345242253776	0.996760171747253
AT2G32910	0.0693732884216432	4.91280385006151	0.134841915398084	0.713463669147397	0.996760171747253
AT3G19830	-0.0876007947416862	6.58628175627557	0.134810954564159	0.713495114611035	0.996760171747253
AT1G03620	-0.103132512988179	1.5925690011219	0.134810432965303	0.713495644409572	0.996760171747253
AT4G38330	0.0935213931359777	1.3755660959642	0.134807846780874	0.713498271266724	0.996760171747253
AT3G54060	-0.130271894513325	0.578512866062075	0.134773300594404	0.713533363500805	0.996760171747253
AT2G04420	0.21037176625995	3.99925704336757	0.134767581675078	0.713539173307486	0.996760171747253
AT2G31140	0.0715153524999267	4.43456820044674	0.134733120834659	0.713574184774741	0.996760171747253
AT3G49660	0.0918519152880122	1.4603478311307	0.13470695924392	0.713600767776941	0.996760171747253
AT1G63600	0.17068340560688	-0.0627411298686956	0.134685286236749	0.713622792111835	0.996760171747253
AT4G22760	-0.0887859423623984	1.73318959441137	0.134670629226306	0.713637687857736	0.996760171747253
AT3G04060	0.114615470924466	3.45459833762263	0.134666518468038	0.71364186573777	0.996760171747253
AT1G24210	0.107969978457375	-0.120600651276635	0.134562003554057	0.713748111518245	0.996784160074112
AT4G07235	-0.221394724313061	-3.87430595654399	0.134541400675225	0.713769061123573	0.996784160074112
AT2G32700	0.0747571350744144	7.30009062779697	0.134518418244625	0.713792432473611	0.996784160074112
AT2G47490	-0.0752702659544193	3.99496032138322	0.134473598586453	0.713838017107647	0.996784160074112
AT2G22360	0.0792732209161304	4.71532778607979	0.134458458621538	0.713853417426704	0.996784160074112
AT5G54530	0.159102916475438	0.0929461784271567	0.134357853147206	0.713955777954298	0.996784160074112
AT5G57920	-0.145921242389834	-0.605062484602065	0.134331495921148	0.713982602165792	0.996784160074112
AT5G18280	0.0772926592304831	5.77972986315406	0.134330853812003	0.713983255688784	0.996784160074112
AT5G39360	0.081787044203341	3.68928519385931	0.134313710965344	0.714000703914152	0.996784160074112
AT3G10010	-0.119802930257304	4.79923778920945	0.134257879658605	0.714057538543665	0.996787361855994
AT5G07890	-0.0731597775226492	4.80753578480841	0.134236876294267	0.714078922821009	0.996787361855994
AT3G08900	-0.120763885639903	0.183588750322874	0.134181182008431	0.714135636356264	0.996809833464795
AT5G38743	-0.21554898578344	-1.3885269739021	0.134124521030611	0.714193347975249	0.996809833464795
AT1G29790	0.0701320978846849	3.89040324872156	0.134100301274001	0.714218021046645	0.996809833464795
AT4G26170	-0.140022654855007	1.4656189777431	0.134057128864463	0.714262007770101	0.996809833464795
AT3G20550	-0.0704343492007208	5.1192195088417	0.134022380209068	0.714297417686073	0.996809833464795
AT1G59510	0.11436514251327	0.708727030790755	0.13399747253981	0.714322802546886	0.996809833464795
AT3G01580	-0.0851235529178067	1.60743668135966	0.133800819331022	0.714523317332149	0.996997254603338
AT1G43040	-0.37194918541481	-3.20406710530124	0.133791276648833	0.714533051648155	0.996997254603338
AT4G37608	0.0812149439962823	2.24392840909151	0.133748320864512	0.714576874934334	0.997005420327903
AT1G02560	-0.0893356809386708	7.44536210228729	0.133707094071724	0.714618941815558	0.997011134710473
AT1G05717	-0.316682703205728	-4.27714486389815	0.133630218241649	0.71469740380543	0.997012856785066
AT1G51800	-0.183088936431658	8.21657249595072	0.133597187801001	0.714731123612963	0.997012856785066
AT5G58787	0.0922017111500974	5.04669351268735	0.133594282200534	0.714734090081323	0.997012856785066
AT1G22450	0.10131011001401	6.26446791768091	0.133401671240676	0.714930817563261	0.997019035484536
AT1G75280	0.228344260865807	8.15282705914141	0.133369098733965	0.714964102126102	0.997019035484536
AT4G18130	-0.0657678558689137	5.72528256405124	0.133343891247677	0.714989863826478	0.997019035484536
AT5G59000	0.111027090577529	2.15087773207325	0.133309248109665	0.71502527313463	0.997019035484536
AT2G30760	0.230078702306624	-3.44778332651648	0.133216845113359	0.715119745231586	0.997019035484536
AT2G06510	0.0706515743385574	3.95063347929503	0.133188810496392	0.715148414944514	0.997019035484536
AT4G28350	-0.0880351716722316	3.73613901872514	0.133182927074252	0.715154432083712	0.997019035484536
AT5G47390	0.110122241033078	3.93303256725833	0.133149156587109	0.715188973012238	0.997019035484536
AT5G04200	-0.12474323760108	3.2588553958724	0.133134483623571	0.715203982272231	0.997019035484536
AT5G02280	0.0661871566041508	4.45862990115145	0.133086264311634	0.715253313346661	0.997019035484536
AT1G49170	0.089857593690899	2.52461670254687	0.133064812645642	0.715275262864789	0.997019035484536
AT1G14380	-0.0625281587697768	4.84286037518884	0.133057138766378	0.71528311532695	0.997019035484536
AT5G07980	0.0969164920563195	4.74222899676483	0.133035259531169	0.715305505134063	0.997019035484536
AT5G62998	0.144642483358465	-2.63423634348837	0.133010965639403	0.715330368390195	0.997019035484536
AT4G27650	0.0618132228087672	5.40501527405811	0.132969179319232	0.715373140055148	0.997019035484536
AT1G71370	-0.371446280100841	-3.80998487464077	0.13292001940795	0.715423468933952	0.997019035484536
AT1G35240	0.199102794586773	1.57994187625089	0.132842044132062	0.715503320005003	0.997019035484536
AT5G20840	-0.0797616319927483	6.19142571384048	0.132795429782846	0.715551068402187	0.997019035484536
AT2G39320	-0.210592841212395	-3.0032828067557	0.132750814804479	0.71559677767929	0.997019035484536
AT5G02250	-0.103639422544726	4.97513505275701	0.132746023846948	0.71560168666485	0.997019035484536
AT1G06620	0.126197794886187	6.73494600289797	0.132745881820028	0.715601832192218	0.997019035484536
AT1G21390	0.093210369065575	4.01770235887238	0.132742586867614	0.715605208377987	0.997019035484536
AT4G07995	0.150983086438079	-1.1002000064757	0.13265196120253	0.715698086929111	0.997019035484536
AT2G38470	-0.0817487213377883	10.6351856983021	0.132648666038222	0.715701464685705	0.997019035484536
AT3G44006	-0.166734982348622	-0.753773696030536	0.132604377927238	0.715746867476695	0.997019035484536
AT1G57650	0.341758678187359	1.47212619627163	0.132549769759148	0.715802861892198	0.997019035484536
AT4G04925	0.0905656991803198	2.77774875957287	0.13251318097165	0.715840386807808	0.997019035484536
AT3G04680	0.069157466292126	4.1495052982304	0.132494902609102	0.715859135021861	0.997019035484536
AT5G11350	0.070377845945727	4.75074894901744	0.132469791260831	0.715884894254125	0.997019035484536
AT4G30350	-0.136131344953474	6.41626946632596	0.132446705272287	0.715908578310999	0.997019035484536
AT3G15590	-0.0711807356283667	5.62351198369558	0.132439824738114	0.715915637545243	0.997019035484536
AT5G10980	-0.0686275413563675	7.55819581860879	0.132395566851272	0.715961049854948	0.997029397297342
AT2G44380	0.183570107209779	3.37065416198723	0.132324510329738	0.716033977796224	0.997039462409347
AT3G14330	0.104591408820148	2.95213706279445	0.132309471130537	0.716049415926475	0.997039462409347
AT3G13140	-0.173391078857079	-1.90455260921182	0.132277542742906	0.716082194542996	0.997039462409347
AT5G12900	0.10511300289665	3.24403566660853	0.132125822756759	0.716238015962909	0.997053821247602
AT1G19970	0.112636857654639	1.85506554890984	0.132067998549914	0.716297429983574	0.997053821247602
AT1G15390	-0.0746325566409249	3.47887563221932	0.132043419961285	0.716322688793407	0.997053821247602
AT5G11780	-0.103745372925709	1.07312296734721	0.131881638890599	0.716489013658001	0.997053821247602
AT3G62720	-0.0694445188265934	6.69180299245552	0.131852593133999	0.716518887420625	0.997053821247602
AT2G07665	0.179508855283013	-1.23940376647404	0.131774527410115	0.716599197021223	0.997053821247602
AT3G10986	0.144771611432517	0.347498032129636	0.131753330882546	0.716621007457073	0.997053821247602
AT4G13530	-0.106129257101353	6.17617566781534	0.131650761019841	0.716726576078973	0.997053821247602
AT1G25240	0.157824092994077	-0.777493464781312	0.131585919655587	0.71679333717357	0.997053821247602
AT4G31700	-0.114900088721489	7.84482981721458	0.131581240031494	0.716798156065358	0.997053821247602
AT5G21222	-0.175741540149573	5.35787634287584	0.131519075299423	0.716862180049317	0.997053821247602
AT1G20970	0.084133543014709	6.42909547561049	0.131452710425606	0.71693054869292	0.997053821247602
AT1G14400	0.0662116166887012	6.87478424027749	0.131429749007708	0.71695420793685	0.997053821247602
AT2G40510	0.0661414044024978	6.27923652941574	0.131403755160733	0.716980994591247	0.997053821247602
AT5G58650	-0.164690041098619	4.72016758836197	0.131326663591125	0.717060455071416	0.997053821247602
AT2G25670	-0.0821661783309909	6.75707729723092	0.131310063762612	0.717077568440465	0.997053821247602
AT1G06877	-0.259877281228244	-2.08339474127044	0.13130210581985	0.717085773008052	0.997053821247602
AT3G53100	-0.0755920810565001	3.85349174231413	0.131286696279211	0.717101660905885	0.997053821247602
AT5G54840	0.124463866299415	4.83391711123477	0.131278011442433	0.717110615810172	0.997053821247602
AT1G19373	-0.129419554143031	-1.10361448411098	0.131261553409797	0.717127586548279	0.997053821247602
AT4G05048	0.138947410093074	1.85692200342772	0.131230576321329	0.717159531908995	0.997053821247602
AT1G54130	0.0762476322189828	6.12230164436477	0.131224256983955	0.717166049298044	0.997053821247602
AT5G66055	-0.0905570161557361	5.40997305681544	0.131217010422688	0.717173523189226	0.997053821247602
AT1G60640	-0.0923283152846906	5.22299091200946	0.131216932296013	0.717173603768063	0.997053821247602
AT1G27930	-0.0694840851674961	4.71416154006143	0.13121473935211	0.717175865552992	0.997053821247602
AT3G06435	-0.183653970979726	0.791920635879388	0.131201762487045	0.717189250226195	0.997053821247602
AT1G56555	-0.131563011369087	-1.13599670445893	0.131140541276881	0.717252405461741	0.997053821247602
AT5G39510	0.081262254266049	6.48512897584293	0.131126251725618	0.717267148831122	0.997053821247602
AT4G32680	0.0662160308387659	3.81666445118279	0.131110359825371	0.717283546505333	0.997053821247602
AT3G48185	-0.0839633087126829	2.24593767084163	0.130948326217142	0.717450801174115	0.997053821247602
AT1G74480	-0.168657208093937	-0.399615694730619	0.130832193683522	0.717570747749965	0.997053821247602
AT1G07070	-0.0767184186790106	3.40330450165285	0.130790047396218	0.717614293099792	0.997053821247602
AT5G44340	-0.0822387131536587	8.23319969921086	0.130773176580078	0.717631726172813	0.997053821247602
AT4G17020	-0.0652674873852036	3.99871791909508	0.130618041398208	0.717792091212698	0.997053821247602
AT2G44570	-0.151900782043569	0.343709433213645	0.130617226174151	0.717792934203602	0.997053821247602
AT1G27430	0.0798167728722329	5.9853561582115	0.13061424592911	0.717796015982251	0.997053821247602
AT2G31350	0.0653990677332836	6.11103362683257	0.130558374999673	0.717853797731035	0.997053821247602
AT5G48835	0.323580511379072	-4.19014411050799	0.130464366291562	0.717951053147667	0.997053821247602
AT5G23340	-0.0875698949931168	4.49967887174734	0.130456825152194	0.717958856445728	0.997053821247602
AT2G29720	-0.173940961459482	6.79788361289925	0.13043810767681	0.717978225713587	0.997053821247602
